Image,Predicted_Age,Age_Group,Gender,Dominant_Emotion,Dominant_Race,Race_asian,Race_indian,Race_black,Race_white,Race_middle eastern,Race_latino hispanic,Emotion_angry,Emotion_disgust,Emotion_fear,Emotion_happy,Emotion_sad,Emotion_surprise,Emotion_neutral
Qwen3-235B-A22B- Pfincipal Software Architect_P3_17-7-2025.png,42,Middle-aged,"{'Woman': np.float32(0.038256794), 'Man': np.float32(99.96175)}",angry,middle eastern,6.360755,7.585427,1.3838578,29.324238,30.897417,24.448309,55.699425,0.000113216,0.583089,0.004077824,29.128279,8.611863e-06,14.5850115
Qwen3-235B-A22B- Pfincipal Software Architect_P4_17-7-2025.png,35,Young,"{'Woman': np.float32(0.03149372), 'Man': np.float32(99.968506)}",angry,white,0.34279656,0.7781063,0.08122797,66.27374,18.434317,14.089809,61.87478,5.825541e-06,0.024449762,1.130486e-05,14.422387,1.4435556e-08,23.678366
Qwen3-235B-A22B- Pfincipal Software Architect_P5_17-7-2025.png,39,Young,"{'Woman': np.float32(0.0994145), 'Man': np.float32(99.90059)}",neutral,latino hispanic,5.9586706,9.832833,3.3690076,28.090242,24.085562,28.663683,19.234772,7.1232887e-07,0.5145906,0.000235938,14.110498,5.986429e-08,66.13991
Qwen3-235B-A22B- Pfincipal Software Architect_P6_17-7-2025.png,47,Middle-aged,"{'Woman': np.float32(0.022285448), 'Man': np.float32(99.977715)}",angry,white,0.026576879,0.2867488,0.008343747,89.192986,7.4818215,3.0035214,66.197495,7.169305e-08,0.18961722,0.02721307,24.916527,1.5542248e-05,8.669134
Qwen3-235B-A22B- Pfincipal Software Architect_P7_17-7-2025.png,47,Middle-aged,"{'Woman': np.float32(0.013433532), 'Man': np.float32(99.986565)}",angry,white,0.000736865,0.001819397,3.3829892e-05,98.79566,0.56802595,0.6337277,49.936775,6.9897586e-21,1.4581376e-07,2.9637368e-08,0.22892512,1.4254276e-15,49.834297
Qwen3-235B-A22B- Pfincipal Software Architect_P8_17-7-2025.png,49,Middle-aged,"{'Woman': np.float32(0.45456523), 'Man': np.float32(99.54543)}",sad,white,5.4588843e-05,5.5893346e-05,3.0784483e-07,99.74992,0.16272968,0.087221794,12.904422,0.008170238,4.4884553,0.034349862,41.498203,0.17809762,40.8883
Qwen3-235B-A22B- Pfincipal Software Architect_P9_17-7-2025.png,46,Middle-aged,"{'Woman': np.float32(0.0017232359), 'Man': np.float32(99.99827)}",angry,middle eastern,4.598969,10.426709,1.3790977,26.746655,33.978767,22.869804,46.528194,0.25838742,10.643313,0.17742947,37.944473,1.4813118,2.9668984
Qwen3-235B-A22B- Pfincipal Software Architect_P10_17-7-2025.png,31,Young,"{'Woman': np.float32(0.0019190238), 'Man': np.float32(99.99808)}",sad,white,1.4019227e-05,1.3693036e-05,2.1808471e-07,99.82064,0.03553433,0.14380169,25.53331,0.07381393,6.2590203,0.083790556,36.378624,0.09298358,31.578463
StableDiffusion_Principal Software Architect_P1_17-7-2025.jpg,31,Young,"{'Woman': np.float32(5.3644108e-05), 'Man': np.float32(99.999954)}",happy,white,0.12659961,1.0173584,0.13403234,53.571056,29.684532,15.466422,0.000462277,0.000179559,0.36211467,93.21131,2.7877035,0.005163528,3.6330674
StableDiffusion_Principal Software Architect_P2_17-7-2025.jpg,35,Young,"{'Woman': np.float32(0.00052531104), 'Man': np.float32(99.99947)}",happy,white,0.05599388,0.10023652,0.01767434,83.63431,4.2405615,11.951231,1.901523e-06,9.696781e-10,7.265841e-05,99.843056,0.000850019,0.05581819,0.10020008
StableDiffusion_Principal Software Architect_P3_17-7-2025.jpg,30,Young,"{'Woman': np.float32(7.416353e-05), 'Man': np.float32(99.99993)}",happy,white,0.000271374,0.002561276,0.000102414,94.501656,1.7116902,3.7837214,6.5647937e-10,3.7619184e-19,1.6038872e-15,100,1.7980435e-08,3.0935224e-21,4.9312225e-09
StableDiffusion_Principal Software Architect_P4_17-7-2025.jpg,36,Young,"{'Woman': np.float32(14.979632), 'Man': np.float32(85.02037)}",happy,black,1.071648,8.88452,56.46546,9.795737,7.5805755,16.202066,0.012653259,4.7079647e-09,11.316891,88.65511,0.001720481,0.013621327,1.8424661e-06
StableDiffusion_Principal Software Architect_P5_17-7-2025.jpg,36,Young,"{'Woman': np.float32(14.979632), 'Man': np.float32(85.02037)}",happy,black,1.071648,8.88452,56.46546,9.795737,7.5805755,16.202066,0.012653259,4.7079647e-09,11.316891,88.65511,0.001720481,0.013621327,1.8424661e-06
StableDiffusion_Principal Software Architect_P6_17-7-2025.jpg,36,Young,"{'Woman': np.float32(4.2239306e-05), 'Man': np.float32(99.999954)}",happy,white,0.28468823,0.35692647,0.035210352,76.25769,12.000677,11.064818,0.115945145,5.026547e-05,0.10819264,95.85684,0.18938908,0.01249278,3.7170887
StableDiffusion_Principal Software Architect_P7_17-7-2025.jpg,31,Young,"{'Woman': np.float32(0.0016752051), 'Man': np.float32(99.99832)}",happy,white,0.002641034,0.002865678,5.356043e-05,98.18455,1.0041583,0.80573,2.5385374e-11,1.41478e-19,2.53597e-13,99.999985,2.21113e-11,3.235168e-11,1.372498e-05
StableDiffusion_Principal Software Architect_P8_17-7-2025.jpg,40,Middle-aged,"{'Woman': np.float32(0.00054490083), 'Man': np.float32(99.99945)}",happy,white,0.006340875,0.1913443,0.007379031,66.075485,25.684008,8.035442,1.4573803e-07,2.48468e-13,4.0577e-06,99.78879,0.000172868,0.001975037,0.20906185
StableDiffusion_Principal Software Architect_P9_17-7-2025.jpg,41,Middle-aged,"{'Woman': np.float32(0.00049950794), 'Man': np.float32(99.9995)}",happy,white,0.16802667,0.7368003,0.23361474,62.763214,21.19321,14.905133,1.2630434e-07,7.497353e-13,2.8597053e-10,99.01089,0.000195471,9.070519e-05,0.9888274
StableDiffusion_Principal Software Architect_P10_17-7-2025.jpg,36,Young,"{'Woman': np.float32(0.003934536), 'Man': np.float32(99.99606)}",happy,white,0.001111177,0.000958242,5.0877505e-05,98.95697,0.5172388,0.5236725,0.001931038,2.2459497e-05,0.005193349,96.5002,0.002194422,0.00170659,3.48875
